[certcurves] training Aethelred(GCN, robust=1) on MUTAG ...
Epoch: 0, train_acc: 0.6989, val_acc: 0.6757, train_loss: 0.6824
Val improved
Epoch: 1, train_acc: 0.6667, val_acc: 0.6757, train_loss: 0.7060
Epoch: 2, train_acc: 0.6667, val_acc: 0.6757, train_loss: 0.6535
Epoch: 3, train_acc: 0.6667, val_acc: 0.6757, train_loss: 0.8229
Epoch: 4, train_acc: 0.6667, val_acc: 0.6757, train_loss: 0.6345
Epoch: 5, train_acc: 0.6667, val_acc: 0.6757, train_loss: 0.6185
Epoch: 6, train_acc: 0.6667, val_acc: 0.6757, train_loss: 0.7360
Epoch: 7, train_acc: 0.7312, val_acc: 0.7027, train_loss: 0.5939
Val improved
Epoch: 8, train_acc: 0.7742, val_acc: 0.7027, train_loss: 0.5513
Epoch: 9, train_acc: 0.7419, val_acc: 0.7027, train_loss: 0.5410
Epoch: 10, train_acc: 0.7527, val_acc: 0.6757, train_loss: 0.5458
Epoch: 11, train_acc: 0.7634, val_acc: 0.6757, train_loss: 0.5041
Epoch: 12, train_acc: 0.7634, val_acc: 0.6757, train_loss: 0.5076
Epoch: 13, train_acc: 0.7527, val_acc: 0.6757, train_loss: 0.4986
Epoch: 14, train_acc: 0.7957, val_acc: 0.6757, train_loss: 0.5340
Epoch: 15, train_acc: 0.7742, val_acc: 0.6486, train_loss: 0.5343
Epoch: 16, train_acc: 0.7527, val_acc: 0.6486, train_loss: 0.5022
Epoch: 17, train_acc: 0.7957, val_acc: 0.6486, train_loss: 0.5119
Epoch: 18, train_acc: 0.7419, val_acc: 0.6757, train_loss: 0.5000
Epoch: 19, train_acc: 0.7957, val_acc: 0.7027, train_loss: 0.4892
Epoch: 20, train_acc: 0.7634, val_acc: 0.6486, train_loss: 0.4827
Epoch: 21, train_acc: 0.7634, val_acc: 0.6757, train_loss: 0.4971
Epoch: 22, train_acc: 0.7849, val_acc: 0.7027, train_loss: 0.4952
Epoch: 23, train_acc: 0.7527, val_acc: 0.6757, train_loss: 0.4980
Epoch: 24, train_acc: 0.7849, val_acc: 0.6486, train_loss: 0.4907
Epoch: 25, train_acc: 0.7312, val_acc: 0.6757, train_loss: 0.5029
Epoch: 26, train_acc: 0.8280, val_acc: 0.6757, train_loss: 0.4773
Epoch: 27, train_acc: 0.7957, val_acc: 0.6486, train_loss: 0.4742
Epoch: 28, train_acc: 0.7957, val_acc: 0.6757, train_loss: 0.4691
Epoch: 29, train_acc: 0.7849, val_acc: 0.6757, train_loss: 0.4760
Epoch: 30, train_acc: 0.7634, val_acc: 0.6757, train_loss: 0.4991
Epoch: 31, train_acc: 0.8065, val_acc: 0.7027, train_loss: 0.4927
Epoch: 32, train_acc: 0.8065, val_acc: 0.6757, train_loss: 0.4643
Epoch: 33, train_acc: 0.7527, val_acc: 0.6486, train_loss: 0.4786
Epoch: 34, train_acc: 0.7849, val_acc: 0.6757, train_loss: 0.4683
Epoch: 35, train_acc: 0.8280, val_acc: 0.7027, train_loss: 0.4280
Epoch: 36, train_acc: 0.7419, val_acc: 0.7297, train_loss: 0.4964
Val improved
Epoch: 37, train_acc: 0.7634, val_acc: 0.7027, train_loss: 0.4706
Epoch: 38, train_acc: 0.7742, val_acc: 0.6757, train_loss: 0.4878
Epoch: 39, train_acc: 0.7742, val_acc: 0.7297, train_loss: 0.4427
Epoch: 40, train_acc: 0.7742, val_acc: 0.6757, train_loss: 0.4632
Epoch: 41, train_acc: 0.7849, val_acc: 0.7027, train_loss: 0.4563
Epoch: 42, train_acc: 0.7957, val_acc: 0.6757, train_loss: 0.5252
Epoch: 43, train_acc: 0.7634, val_acc: 0.7027, train_loss: 0.5108
Epoch: 44, train_acc: 0.7312, val_acc: 0.6757, train_loss: 0.5444
Epoch: 45, train_acc: 0.7957, val_acc: 0.7297, train_loss: 0.4659
Epoch: 46, train_acc: 0.7957, val_acc: 0.7027, train_loss: 0.5100
Epoch: 47, train_acc: 0.7419, val_acc: 0.6757, train_loss: 0.5417
Epoch: 48, train_acc: 0.7634, val_acc: 0.7297, train_loss: 0.4848
Epoch: 49, train_acc: 0.7634, val_acc: 0.6757, train_loss: 0.5165
Epoch: 50, train_acc: 0.7957, val_acc: 0.7027, train_loss: 0.4612
Epoch: 51, train_acc: 0.7849, val_acc: 0.7027, train_loss: 0.4859
Epoch: 52, train_acc: 0.7849, val_acc: 0.6757, train_loss: 0.4963
Epoch: 53, train_acc: 0.7742, val_acc: 0.6757, train_loss: 0.4709
Epoch: 54, train_acc: 0.7849, val_acc: 0.6486, train_loss: 0.4856
Epoch: 55, train_acc: 0.7957, val_acc: 0.6757, train_loss: 0.4896
Epoch: 56, train_acc: 0.7742, val_acc: 0.6757, train_loss: 0.4498
Epoch: 57, train_acc: 0.7312, val_acc: 0.6486, train_loss: 0.4859
Epoch: 58, train_acc: 0.7849, val_acc: 0.6486, train_loss: 0.4768
Epoch: 59, train_acc: 0.8065, val_acc: 0.7297, train_loss: 0.4737
Epoch: 60, train_acc: 0.7634, val_acc: 0.6216, train_loss: 0.4927
Epoch: 61, train_acc: 0.7957, val_acc: 0.6486, train_loss: 0.4605
Epoch: 62, train_acc: 0.7849, val_acc: 0.6486, train_loss: 0.4566
Epoch: 63, train_acc: 0.7312, val_acc: 0.6486, train_loss: 0.5187
Epoch: 64, train_acc: 0.7312, val_acc: 0.7027, train_loss: 0.4916
Epoch: 65, train_acc: 0.8280, val_acc: 0.6486, train_loss: 0.4301
Epoch: 66, train_acc: 0.7742, val_acc: 0.7297, train_loss: 0.4501
Epoch: 67, train_acc: 0.7849, val_acc: 0.6757, train_loss: 0.4759
Epoch: 68, train_acc: 0.7742, val_acc: 0.7027, train_loss: 0.4544
Epoch: 69, train_acc: 0.7849, val_acc: 0.7027, train_loss: 0.4498
Epoch: 70, train_acc: 0.7957, val_acc: 0.6757, train_loss: 0.4633
Epoch: 71, train_acc: 0.7527, val_acc: 0.6757, train_loss: 0.4657
Epoch: 72, train_acc: 0.7849, val_acc: 0.6757, train_loss: 0.4800
Epoch: 73, train_acc: 0.7742, val_acc: 0.7027, train_loss: 0.4766
Epoch: 74, train_acc: 0.7957, val_acc: 0.7297, train_loss: 0.4677
Epoch: 75, train_acc: 0.7849, val_acc: 0.6757, train_loss: 0.4738
