
============================================================
Node Classification: CiteSeer | GNN: GCN | T=60
============================================================
CUDA enabled: Quadro RTX 8000 | torch CUDA 12.1
Epoch: 0, train_acc: 0.7319, val_acc: 0.3667, train_loss: 107.8565
Val improved
Epoch: 1, train_acc: 0.8414, val_acc: 0.4333, train_loss: 105.3434
Val improved
Epoch: 2, train_acc: 0.8845, val_acc: 0.5000, train_loss: 103.3837
Val improved
Epoch: 3, train_acc: 0.8916, val_acc: 0.5303, train_loss: 101.7013
Val improved
Epoch: 4, train_acc: 0.8966, val_acc: 0.5576, train_loss: 100.1654
Val improved
Epoch: 5, train_acc: 0.9016, val_acc: 0.5939, train_loss: 98.7139
Val improved
Epoch: 6, train_acc: 0.9036, val_acc: 0.6061, train_loss: 97.3131
Val improved
Epoch: 7, train_acc: 0.9076, val_acc: 0.6242, train_loss: 95.9498
Val improved
Epoch: 8, train_acc: 0.9076, val_acc: 0.6242, train_loss: 94.6181
Epoch: 9, train_acc: 0.9076, val_acc: 0.6394, train_loss: 93.3081
Val improved
Epoch: 10, train_acc: 0.9096, val_acc: 0.6394, train_loss: 92.0138
Epoch: 11, train_acc: 0.9137, val_acc: 0.6424, train_loss: 90.7298
Val improved
Epoch: 12, train_acc: 0.9147, val_acc: 0.6545, train_loss: 89.4522
Val improved
Epoch: 13, train_acc: 0.9177, val_acc: 0.6606, train_loss: 88.1797
Val improved
Epoch: 14, train_acc: 0.9167, val_acc: 0.6697, train_loss: 86.9122
Val improved
Epoch: 15, train_acc: 0.9197, val_acc: 0.6636, train_loss: 85.6487
Epoch: 16, train_acc: 0.9217, val_acc: 0.6606, train_loss: 84.3889
Epoch: 17, train_acc: 0.9217, val_acc: 0.6606, train_loss: 83.1312
Epoch: 18, train_acc: 0.9237, val_acc: 0.6636, train_loss: 81.8759
Epoch: 19, train_acc: 0.9267, val_acc: 0.6606, train_loss: 80.6226
Epoch: 20, train_acc: 0.9307, val_acc: 0.6545, train_loss: 79.3724
Epoch: 21, train_acc: 0.9327, val_acc: 0.6606, train_loss: 78.1256
Epoch: 22, train_acc: 0.9327, val_acc: 0.6636, train_loss: 76.8825
Epoch: 23, train_acc: 0.9347, val_acc: 0.6545, train_loss: 75.6447
Epoch: 24, train_acc: 0.9378, val_acc: 0.6606, train_loss: 74.4128
Epoch: 25, train_acc: 0.9438, val_acc: 0.6606, train_loss: 73.1872
Epoch: 26, train_acc: 0.9508, val_acc: 0.6576, train_loss: 71.9690
Epoch: 27, train_acc: 0.9568, val_acc: 0.6606, train_loss: 70.7591
Epoch: 28, train_acc: 0.9618, val_acc: 0.6606, train_loss: 69.5580
Epoch: 29, train_acc: 0.9659, val_acc: 0.6576, train_loss: 68.3666
Epoch: 30, train_acc: 0.9739, val_acc: 0.6515, train_loss: 67.1856
Epoch: 31, train_acc: 0.9759, val_acc: 0.6545, train_loss: 66.0155
Epoch: 32, train_acc: 0.9789, val_acc: 0.6485, train_loss: 64.8570
Epoch: 33, train_acc: 0.9839, val_acc: 0.6485, train_loss: 63.7102
Epoch: 34, train_acc: 0.9869, val_acc: 0.6515, train_loss: 62.5752
Epoch: 35, train_acc: 0.9880, val_acc: 0.6485, train_loss: 61.4529
Epoch: 36, train_acc: 0.9920, val_acc: 0.6515, train_loss: 60.3435
Epoch: 37, train_acc: 0.9930, val_acc: 0.6485, train_loss: 59.2471
Epoch: 38, train_acc: 0.9950, val_acc: 0.6455, train_loss: 58.1637
Epoch: 39, train_acc: 0.9960, val_acc: 0.6455, train_loss: 57.0935
Epoch: 40, train_acc: 0.9960, val_acc: 0.6485, train_loss: 56.0366
Epoch: 41, train_acc: 0.9970, val_acc: 0.6485, train_loss: 54.9922
Epoch: 42, train_acc: 0.9970, val_acc: 0.6424, train_loss: 53.9606
Epoch: 43, train_acc: 0.9980, val_acc: 0.6424, train_loss: 52.9419
Epoch: 44, train_acc: 0.9990, val_acc: 0.6455, train_loss: 51.9363
Epoch: 45, train_acc: 1.0000, val_acc: 0.6424, train_loss: 50.9439
Epoch: 46, train_acc: 1.0000, val_acc: 0.6424, train_loss: 49.9653
Epoch: 47, train_acc: 1.0000, val_acc: 0.6394, train_loss: 49.0006
Epoch: 48, train_acc: 1.0000, val_acc: 0.6364, train_loss: 48.0498
Epoch: 49, train_acc: 1.0000, val_acc: 0.6333, train_loss: 47.1130
Epoch: 50, train_acc: 1.0000, val_acc: 0.6333, train_loss: 46.1898
Epoch: 51, train_acc: 1.0000, val_acc: 0.6333, train_loss: 45.2803
Epoch: 52, train_acc: 1.0000, val_acc: 0.6303, train_loss: 44.3846
Epoch: 53, train_acc: 1.0000, val_acc: 0.6273, train_loss: 43.5024
Epoch: 54, train_acc: 1.0000, val_acc: 0.6242, train_loss: 42.6341
Epoch: 55, train_acc: 1.0000, val_acc: 0.6242, train_loss: 41.7792
Epoch: 56, train_acc: 1.0000, val_acc: 0.6242, train_loss: 40.9374
Epoch: 57, train_acc: 1.0000, val_acc: 0.6303, train_loss: 40.1088
Epoch: 58, train_acc: 1.0000, val_acc: 0.6273, train_loss: 39.2937
Epoch: 59, train_acc: 1.0000, val_acc: 0.6303, train_loss: 38.4915
Epoch: 60, train_acc: 1.0000, val_acc: 0.6303, train_loss: 37.7024
Epoch: 61, train_acc: 1.0000, val_acc: 0.6273, train_loss: 36.9263
Epoch: 62, train_acc: 1.0000, val_acc: 0.6303, train_loss: 36.1632
Epoch: 63, train_acc: 1.0000, val_acc: 0.6273, train_loss: 35.4128
Epoch: 64, train_acc: 1.0000, val_acc: 0.6303, train_loss: 34.6751
Epoch: 65, train_acc: 1.0000, val_acc: 0.6303, train_loss: 33.9499
Epoch: 66, train_acc: 1.0000, val_acc: 0.6273, train_loss: 33.2373
Epoch: 67, train_acc: 1.0000, val_acc: 0.6273, train_loss: 32.5369
Epoch: 68, train_acc: 1.0000, val_acc: 0.6303, train_loss: 31.8487
Epoch: 69, train_acc: 1.0000, val_acc: 0.6303, train_loss: 31.1723
Epoch: 70, train_acc: 1.0000, val_acc: 0.6273, train_loss: 30.5078
Epoch: 71, train_acc: 1.0000, val_acc: 0.6303, train_loss: 29.8562
Epoch: 72, train_acc: 1.0000, val_acc: 0.6303, train_loss: 29.2179
Epoch: 73, train_acc: 1.0000, val_acc: 0.6333, train_loss: 28.5934
Epoch: 74, train_acc: 1.0000, val_acc: 0.6364, train_loss: 27.9828
Epoch: 75, train_acc: 1.0000, val_acc: 0.6394, train_loss: 27.3865
Epoch: 76, train_acc: 1.0000, val_acc: 0.6333, train_loss: 26.8044
Epoch: 77, train_acc: 1.0000, val_acc: 0.6303, train_loss: 26.2365
Epoch: 78, train_acc: 1.0000, val_acc: 0.6303, train_loss: 25.6828
Epoch: 79, train_acc: 1.0000, val_acc: 0.6273, train_loss: 25.1428
Epoch: 80, train_acc: 1.0000, val_acc: 0.6273, train_loss: 24.6165
